ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,P_TOTAL
20,Oaxaca,537,Silacayoápam,28,Barrio San Miguelito,-9808010,1729520,492
12,Guerrero,28,Chilapa de Álvarez,33,Colotepec,-9907570,1729520,329
30,Veracruz de Ignacio de la Llave,61,Las Choapas,77,Ignacio López Rayón,-9351280,1729560,565
30,Veracruz de Ignacio de la Llave,108,Minatitlán,144,La Reforma,-9421450,1729560,468
12,Guerrero,4,Alcozauca de Guerrero,6,Amapilca,-9823000,1729570,316
12,Guerrero,20,Copanatoyac,15,Tlalquetzalapa,-9843120,1729570,810
30,Veracruz de Ignacio de la Llave,108,Minatitlán,219,La Breña,-9423170,1729580,871
7,Chiapas,96,Tila,73,Usipa,-9226170,1730010,1450
12,Guerrero,10,Atlixtac,16,El Duraznal,-9853170,1730020,393
12,Guerrero,28,Chilapa de Álvarez,61,Popoyatlajco,-9916100,1730020,592
30,Veracruz de Ignacio de la Llave,91,Jesús Carranza,55,El Tepache,-9449160,1730040,615
12,Guerrero,28,Chilapa de Álvarez,131,Acahuehuetlán,-9906120,1730070,329
20,Oaxaca,105,San Antonino Monte Verde,3,San Antonio Yodonduza Monteverde,-9743480,1730080,850
20,Oaxaca,537,Silacayoápam,1,Silacayoápam,-9808380,1730080,2090
12,Guerrero,4,Alcozauca de Guerrero,19,Xonacatlán,-9824450,1730080,740
12,Guerrero,61,Tixtla de Guerrero,18,Zacatzonapa,-9920410,1730090,959
12,Guerrero,28,Chilapa de Álvarez,22,Ayahualulco,-9910590,1730100,3994
20,Oaxaca,478,Santiago Nacaltepec,1,Santiago Nacaltepec,-9655030,1730110,511
12,Guerrero,28,Chilapa de Álvarez,91,Tlamixtlahuacan,-9913330,1730110,3031
30,Veracruz de Ignacio de la Llave,61,Las Choapas,75,Graciano Sánchez,-9354090,1730140,556
12,Guerrero,28,Chilapa de Álvarez,326,Xochicalco,-9908510,1730150,370
30,Veracruz de Ignacio de la Llave,61,Las Choapas,744,Los Framboyanes,-9339150,1730160,418
12,Guerrero,28,Chilapa de Álvarez,10,Alcozacán,-9905420,1730160,1293
20,Oaxaca,296,San Pablo Macuiltianguis,2,San Juan Luvina,-9632560,1730170,529
12,Guerrero,28,Chilapa de Álvarez,2,Acalco,-9909570,1730180,1100
20,Oaxaca,65,Ixpantepec Nieves,1,Ixpantepec Nieves,-9802410,1730200,687
7,Chiapas,96,Tila,29,Jochinteol,-9223530,1730210,511
27,Tabasco,16,Teapa,96,Vicente Guerrero (San Lorenzo),-9254210,1730210,629
20,Oaxaca,205,San Juan Lalana,27,Yogope,-9547520,1730220,450
12,Guerrero,28,Chilapa de Álvarez,103,Xolotepec,-9903350,1730230,400
12,Guerrero,66,Tlapa de Comonfort,24,Tlaquilzingo,-9837380,1730240,871
12,Guerrero,29,Chilpancingo de los Bravo,35,Chautipan,-9944300,1730270,425
30,Veracruz de Ignacio de la Llave,61,Las Choapas,81,El Mulato,-9409380,1730290,295
20,Oaxaca,105,San Antonino Monte Verde,2,Guadalupe Monteverde,-9742440,1730290,712
20,Oaxaca,205,San Juan Lalana,47,Arroyo Tomate,-9551140,1730320,480
7,Chiapas,65,Palenque,1,Palenque,-9158560,1730330,42947
20,Oaxaca,205,San Juan Lalana,5,Arroyo Plátano,-9552150,1730330,343
27,Tabasco,16,Teapa,77,Vicente Guerrero (Guanal),-9253380,1730340,501
7,Chiapas,68,Pichucalco,1,Pichucalco,-9307050,1730340,14212
30,Veracruz de Ignacio de la Llave,61,Las Choapas,61,San Miguel de Allende,-9355550,1730340,357
27,Tabasco,15,Tacotalpa,37,Madrigal 5ta. Sección,-9249150,1730370,359
12,Guerrero,20,Copanatoyac,4,Cuautololo,-9845450,1730370,498
30,Veracruz de Ignacio de la Llave,108,Minatitlán,50,Francisco Villa,-9412240,1730380,302
20,Oaxaca,339,San Pedro y San Pablo Teposcolula,1,San Pedro y San Pablo Teposcolula,-9729180,1730380,1737
20,Oaxaca,224,San Juan Yucuita,1,San Juan Yucuita,-9716130,1730410,517
7,Chiapas,77,Salto de Agua,42,Lázaro Cárdenas,-9211150,1730430,359
30,Veracruz de Ignacio de la Llave,91,Jesús Carranza,52,El Súchil,-9501360,1730430,699
12,Guerrero,28,Chilapa de Álvarez,100,Xicotlán,-9906570,1730430,310
12,Guerrero,29,Chilpancingo de los Bravo,97,Colonia General Heliodoro Castillo (Chicahuales),-9955030,1730430,598
7,Chiapas,77,Salto de Agua,249,Potioja 2da. Sección,-9220560,1730440,419
7,Chiapas,68,Pichucalco,86,Napana,-9306030,1730450,973
27,Tabasco,16,Teapa,33,Vicente Guerrero (Lerma),-9255200,1730460,1572
20,Oaxaca,468,Santiago Jocotepec,8,San Miguel Lachixola,-9555140,1730470,1218
12,Guerrero,28,Chilapa de Álvarez,32,Coatzingo,-9908270,1730480,331
12,Guerrero,29,Chilpancingo de los Bravo,55,San Vicente,-9941000,1730480,1888
20,Oaxaca,42,Ixtlán de Juárez,6,San Miguel Tiltepec,-9619260,1730500,417
12,Guerrero,48,Petatlán,119,Las Mesas,-10103200,1730510,625
12,Guerrero,61,Tixtla de Guerrero,16,El Potrero,-9919010,1730540,416
30,Veracruz de Ignacio de la Llave,91,Jesús Carranza,453,El Paraíso,-9508330,1730550,1072
20,Oaxaca,212,San Juan Petlapa,5,Santa María Lovani,-9604460,1730560,779
12,Guerrero,28,Chilapa de Álvarez,111,Zizicazapa,-9909090,1730560,1239
27,Tabasco,16,Teapa,82,Nicolás Bravo 1ra. Sección,-9257140,1730570,402
7,Chiapas,68,Pichucalco,3,Miguel Hidalgo,-9322200,1731000,444
20,Oaxaca,346,San Sebastián Nicananduta,1,San Sebastián Nicananduta,-9741050,1731000,1346
27,Tabasco,15,Tacotalpa,62,Xicoténcatl,-9242170,1731010,1474
27,Tabasco,16,Teapa,59,Vicente Guerrero (Las Nieves),-9255310,1731040,719
20,Oaxaca,11,Calihualá,2,San Antonio o las Mesas,-9818040,1731040,410
12,Guerrero,28,Chilapa de Álvarez,51,Mexcaltepec I,-9906130,1731060,460
12,Guerrero,28,Chilapa de Álvarez,28,Calhuaxtitlán,-9908370,1731060,482
12,Guerrero,28,Chilapa de Álvarez,5,Acuentla,-9914560,1731070,577
30,Veracruz de Ignacio de la Llave,108,Minatitlán,159,Tenochtitlán,-9418100,1731120,360
7,Chiapas,77,Salto de Agua,4,Agua Blanca,-9209160,1731150,425
20,Oaxaca,339,San Pedro y San Pablo Teposcolula,3,Guadalupe Vista Hermosa,-9736450,1731160,454
12,Guerrero,28,Chilapa de Álvarez,94,Tlaxinga (Clatzinga),-9911340,1731160,1884
20,Oaxaca,205,San Juan Lalana,9,La Esperanza,-9545540,1731180,695
30,Veracruz de Ignacio de la Llave,91,Jesús Carranza,13,Colonia Nuevo Morelos,-9504290,1731190,2348
27,Tabasco,8,Huimanguillo,71,Pedregalito 1ra. Sección,-9333000,1731210,421
30,Veracruz de Ignacio de la Llave,61,Las Choapas,17,Nueva Tabasqueña,-9359560,1731210,679
12,Guerrero,61,Tixtla de Guerrero,17,El Troncón,-9921500,1731220,471
27,Tabasco,17,Tenosique,56,Nuevo México,-9113480,1731230,453
20,Oaxaca,42,Ixtlán de Juárez,3,La Luz,-9623010,1731230,335
12,Guerrero,48,Petatlán,190,La Soledad (Soledad de Maciel),-10120130,1731240,385
27,Tabasco,17,Tenosique,79,Santa Elena,-9111160,1731280,299
20,Oaxaca,404,Santa María Chachoápam,1,Santa María Chachoápam,-9717000,1731280,435
27,Tabasco,1,Balancán,35,Jolochero,-9104350,1731290,737
12,Guerrero,28,Chilapa de Álvarez,19,Axopilco,-9912100,1731310,696
12,Guerrero,20,Copanatoyac,2,Cacahuatepec,-9845570,1731320,769
20,Oaxaca,523,Santo Domingo Yanhuitlán,1,Santo Domingo Yanhuitlán,-9720400,1731360,1002
12,Guerrero,66,Tlapa de Comonfort,6,Atlamajalcingo del Río,-9839200,1731360,1228
30,Veracruz de Ignacio de la Llave,108,Minatitlán,95,Carrizal Cinco de Febrero,-9428090,1731370,444
20,Oaxaca,212,San Juan Petlapa,4,San Juan Toavela,-9603540,1731370,527
12,Guerrero,28,Chilapa de Álvarez,37,Conetzingo,-9915570,1731380,1644
20,Oaxaca,6,Asunción Nochixtlán,2,Santiago Amatlán,-9713180,1731390,468
12,Guerrero,28,Chilapa de Álvarez,29,El Calvario,-9909180,1731390,294
7,Chiapas,77,Salto de Agua,173,Cerro Norte Don Juan,-9208010,1731410,445
12,Guerrero,61,Tixtla de Guerrero,9,El Durazno,-9917300,1731410,1170
27,Tabasco,17,Tenosique,13,Centro Usumacinta,-9129200,1731420,338
12,Guerrero,28,Chilapa de Álvarez,67,San Jerónimo Palantla,-9905180,1731420,566
12,Guerrero,28,Chilapa de Álvarez,102,Xochitempa,-9910090,1731420,875
7,Chiapas,77,Salto de Agua,43,Los Luceros 2da. Sección,-9225230,1731440,644
20,Oaxaca,478,Santiago Nacaltepec,4,San Francisco Cotahuixtla,-9654410,1731450,378
12,Guerrero,28,Chilapa de Álvarez,6,Ahuexotitlán,-9914390,1731450,1122
20,Oaxaca,175,San Juan Bautista Atatlahuca,2,El Porvenir,-9648280,1731470,537
12,Guerrero,28,Chilapa de Álvarez,8,Ahuixtla,-9902080,1731490,578
20,Oaxaca,11,Calihualá,1,Calihualá,-9816420,1731500,643
12,Guerrero,28,Chilapa de Álvarez,125,Zinantla,-9911160,1731500,571
7,Chiapas,65,Palenque,187,Miguel Hidalgo (Estación Lacandón),-9149190,1731520,650
20,Oaxaca,175,San Juan Bautista Atatlahuca,1,San Juan Bautista Atatlahuca,-9649390,1731520,726
20,Oaxaca,105,San Antonino Monte Verde,6,San Miguel Monteverde,-9747330,1731520,1857
12,Guerrero,65,Tlalixtaquilla de Maldonado,8,Santa Cruz,-9824020,1731520,1306
7,Chiapas,68,Pichucalco,29,Mariano Matamoros 1ra. Sección A,-9309120,1731550,346
7,Chiapas,68,Pichucalco,22,Ignacio Zaragoza Bajo,-9319000,1731550,601
30,Veracruz de Ignacio de la Llave,108,Minatitlán,96,Carolino Anaya Ramírez,-9419310,1731550,410
7,Chiapas,96,Tila,124,Misopa Chinal,-9230240,1731560,445
20,Oaxaca,105,San Antonino Monte Verde,1,San Antonino Monte Verde,-9743150,1731560,873
12,Guerrero,28,Chilapa de Álvarez,196,Agua Fría,-9910380,1731570,427
12,Guerrero,32,General Heliodoro Castillo,127,Tejamanil,-10007560,1731570,445
12,Guerrero,57,Técpan de Galeana,114,El Porvenir,-10056080,1731570,450
27,Tabasco,17,Tenosique,21,Esperanza Norte (El Veinte),-9120480,1732000,331
12,Guerrero,28,Chilapa de Álvarez,92,Tlanipatla,-9908460,1732010,665
7,Chiapas,77,Salto de Agua,447,José María Pino Suárez,-9208550,1732020,307
20,Oaxaca,296,San Pablo Macuiltianguis,1,San Pablo Macuiltianguis,-9633120,1732020,371
27,Tabasco,16,Teapa,44,Arcadio Zentella,-9251530,1732040,667
12,Guerrero,65,Tlalixtaquilla de Maldonado,4,La Luz de Juárez,-9820540,1732060,1255
20,Oaxaca,205,San Juan Lalana,10,Ignacio Zaragoza,-9553370,1732080,1357
20,Oaxaca,468,Santiago Jocotepec,1,Santiago Jocotepec,-9556390,1732080,632
27,Tabasco,15,Tacotalpa,26,Guayal,-9236000,1732090,954
20,Oaxaca,304,San Pedro Coxcaltepec Cántaros,3,Yododeñe,-9708530,1732090,356
12,Guerrero,66,Tlapa de Comonfort,73,Colonia Constitución,-9835580,1732120,1185
12,Guerrero,28,Chilapa de Álvarez,168,El Pinoral,-9916040,1732130,437
12,Guerrero,28,Chilapa de Álvarez,110,Zinzintitlán,-9909090,1732160,842
12,Guerrero,28,Chilapa de Álvarez,113,Zoquitipa,-9911000,1732160,995
12,Guerrero,32,General Heliodoro Castillo,72,Pueblo Viejo,-10007030,1732170,1152
20,Oaxaca,190,San Juan Cotzocón,4,Arroyo Peña Amarilla,-9515400,1732220,598
30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,8,Arroyo Colorado (Cruz Verde),-9541360,1732220,787
12,Guerrero,48,Petatlán,1,Petatlán,-10116050,1732220,21659
12,Guerrero,66,Tlapa de Comonfort,23,Tlaquiltzinapa,-9837190,1732230,881
20,Oaxaca,205,San Juan Lalana,2,Arroyo Blanco,-9551420,1732240,730
12,Guerrero,48,Petatlán,220,Barra de Potosí,-10126260,1732250,396
30,Veracruz de Ignacio de la Llave,70,Hidalgotitlán,3,Adolfo López Mateos,-9439380,1732340,322
12,Guerrero,66,Tlapa de Comonfort,1,Tlapa de Comonfort,-9834430,1732360,46975
27,Tabasco,15,Tacotalpa,43,Pasamonos,-9237300,1732370,496
27,Tabasco,15,Tacotalpa,35,Lázaro Cárdenas (Madrigal 3ra. Sección),-9248110,1732370,1143
30,Veracruz de Ignacio de la Llave,91,Jesús Carranza,104,Buenavista,-9450480,1732370,341
7,Chiapas,77,Salto de Agua,44,Los Luceros 1ra. Sección,-9223200,1732380,497
12,Guerrero,66,Tlapa de Comonfort,36,Ahuatepec Ejido,-9835540,1732390,693
12,Guerrero,66,Tlapa de Comonfort,4,Aquilpa,-9842290,1732390,886
12,Guerrero,61,Tixtla de Guerrero,19,Zoquiapa,-9916370,1732410,1390
27,Tabasco,17,Tenosique,23,Estapilla,-9124200,1732420,1089
7,Chiapas,68,Pichucalco,4,Mariano Matamoros Segunda Sección,-9306440,1732430,606
27,Tabasco,16,Teapa,5,Francisco Javier Mina (Argentina),-9253370,1732450,370
20,Oaxaca,205,San Juan Lalana,14,Paso del Águila,-9538190,1732450,630
12,Guerrero,28,Chilapa de Álvarez,18,Atzacoaloya,-9908160,1732450,2255
12,Guerrero,66,Tlapa de Comonfort,17,La Providencia,-9836040,1732480,363
12,Guerrero,28,Chilapa de Álvarez,12,Los Amates,-9911340,1732480,682
27,Tabasco,15,Tacotalpa,44,Poaná,-9244590,1732490,342
27,Tabasco,16,Teapa,20,Mariano Abasolo,-9258080,1732490,544
12,Guerrero,28,Chilapa de Álvarez,127,Ahuehueijtic,-9905040,1732500,299
12,Guerrero,10,Atlixtac,39,Tlatlauquitepec,-9849300,1732510,2188
12,Guerrero,28,Chilapa de Álvarez,36,Cuautenango,-9912250,1732510,1072
12,Guerrero,66,Tlapa de Comonfort,20,La Soledad,-9836510,1732520,593
30,Veracruz de Ignacio de la Llave,108,Minatitlán,112,Fernando López Arias,-9417290,1732530,844
27,Tabasco,16,Teapa,1,Teapa,-9257120,1732560,26548
12,Guerrero,28,Chilapa de Álvarez,70,Santa Catarina,-9910300,1732560,1936
12,Guerrero,66,Tlapa de Comonfort,7,San Miguel Axoxuca,-9839430,1732570,1441
12,Guerrero,32,General Heliodoro Castillo,198,La Aurora,-10012160,1732570,486
12,Guerrero,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,-9930040,1733000,187251
30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,99,Tatahuicapa,-9538280,1733010,1436
27,Tabasco,16,Teapa,10,Ignacio Allende 2da. Sección,-9259200,1733020,848
20,Oaxaca,221,San Juan Teposcolula,1,San Juan Teposcolula,-9725300,1733020,463
7,Chiapas,77,Salto de Agua,231,Santa Lucía 2da. Sección,-9226470,1733050,496
20,Oaxaca,457,Santiago Camotlán,8,San Francisco Yovego,-9613260,1733050,902
27,Tabasco,17,Tenosique,86,Usumacinta,-9129310,1733070,819
30,Veracruz de Ignacio de la Llave,142,San Juan Evangelista,70,Colonia Villahermosa,-9512170,1733090,460
20,Oaxaca,205,San Juan Lalana,16,San Isidro Arenal,-9548330,1733100,411
30,Veracruz de Ignacio de la Llave,61,Las Choapas,68,El Nacimiento,-9347090,1733120,356
7,Chiapas,68,Pichucalco,20,Platanar Arriba 1ra. Sección A (La Florida),-9317490,1733150,587
7,Chiapas,96,Tila,45,Cerro Misopa,-9231110,1733160,554
30,Veracruz de Ignacio de la Llave,108,Minatitlán,167,Estero de Zicatlán,-9425390,1733170,316
12,Guerrero,28,Chilapa de Álvarez,86,Tlacoaxtla,-9912020,1733180,1369
12,Guerrero,66,Tlapa de Comonfort,5,Atlamajac,-9832500,1733190,1737
7,Chiapas,77,Salto de Agua,1,Salto de Agua,-9220020,1733200,5199
12,Guerrero,28,Chilapa de Álvarez,73,Tenexatlajco (Tenexatlaco),-9915410,1733200,303
7,Chiapas,68,Pichucalco,51,Luis Donaldo Colosio Murrieta,-9302370,1733230,498
12,Guerrero,61,Tixtla de Guerrero,8,Chilacachapa,-9916420,1733230,525
20,Oaxaca,175,San Juan Bautista Atatlahuca,3,Zoquiápam Boca de los Ríos,-9650560,1733260,447
20,Oaxaca,549,Tezoatlán de Segura y Luna,2,San Marcos de Garzón,-9756330,1733260,312
12,Guerrero,66,Tlapa de Comonfort,8,Ayotzinapa,-9845480,1733260,1693
27,Tabasco,16,Teapa,90,Mariano Abasolo (Abasolito),-9257340,1733290,414
7,Chiapas,68,Pichucalco,13,El Azufre 2da. Sección,-9302080,1733300,666
7,Chiapas,68,Pichucalco,104,Platanar Arriba 1ra. Sección A (Los Topes),-9316260,1733310,415
20,Oaxaca,6,Asunción Nochixtlán,15,La Cumbre,-9707110,1733320,399
12,Guerrero,48,Petatlán,139,Palos Blancos,-10120030,1733320,1644
27,Tabasco,1,Balancán,12,Buenavista Veintitrés,-9100400,1733340,380
27,Tabasco,15,Tacotalpa,38,Reforma (Madrigal 2da. Sección),-9248070,1733340,466
12,Guerrero,10,Atlixtac,19,Huitzacotla,-9854200,1733340,512
12,Guerrero,28,Chilapa de Álvarez,64,El Refugio,-9912380,1733350,382
12,Guerrero,28,Chilapa de Álvarez,112,Zompeltepec,-9903470,1733370,595
30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,95,Santa Margarita Yogopi,-9532080,1733380,293
12,Guerrero,28,Chilapa de Álvarez,49,Macuixcatlán,-9909330,1733390,972
27,Tabasco,16,Teapa,76,Eureka y Belén,-9255430,1733400,1517
12,Guerrero,28,Chilapa de Álvarez,78,Tepetlacingo,-9908470,1733430,629
20,Oaxaca,457,Santiago Camotlán,3,Asunción Lachixila,-9610500,1733450,517
20,Oaxaca,183,San Juan Bautista Tlachichilco,4,Santiago Guadalupe,-9819300,1733480,299
12,Guerrero,28,Chilapa de Álvarez,56,Ocuituco (Acuituco),-9911130,1733480,736
27,Tabasco,16,Teapa,79,Chapultepec,-9258280,1733500,744
12,Guerrero,10,Atlixtac,1,Atlixtac,-9856130,1733500,3352
20,Oaxaca,458,Santiago Comaltepec,1,Santiago Comaltepec,-9632540,1733540,710
12,Guerrero,48,Petatlán,178,San Jeronimito (San Jerónimo),-10120420,1733550,6830
12,Guerrero,61,Tixtla de Guerrero,1,Tixtla de Guerrero,-9924080,1733560,22826
30,Veracruz de Ignacio de la Llave,142,San Juan Evangelista,41,Ejido Lázaro Cárdenas (La Gloria),-9506280,1733580,494
27,Tabasco,16,Teapa,11,Ignacio Allende 1ra. Sección,-9259240,1733590,397
30,Veracruz de Ignacio de la Llave,108,Minatitlán,127,Niño Artillero,-9425320,1734010,433
20,Oaxaca,468,Santiago Jocotepec,3,Arroyo Bobo,-9555120,1734030,479
7,Chiapas,65,Palenque,132,San Mateo,-9203520,1734040,325
12,Guerrero,66,Tlapa de Comonfort,10,Chiepetepec,-9843300,1734070,2718
12,Guerrero,61,Tixtla de Guerrero,14,Omeapa,-9921040,1734080,401
12,Guerrero,29,Chilpancingo de los Bravo,26,Amojileca,-9934090,1734100,971
12,Guerrero,28,Chilapa de Álvarez,47,El Limón,-9912360,1734110,331
20,Oaxaca,478,Santiago Nacaltepec,5,San Juan Tonaltepec,-9657260,1734120,294
27,Tabasco,1,Balancán,25,Cuyos de Caoba,-9103140,1734130,323
27,Tabasco,15,Tacotalpa,28,El Limón,-9234450,1734140,414
27,Tabasco,8,Huimanguillo,196,José María Morelos y Pavón,-9331240,1734150,584
20,Oaxaca,549,Tezoatlán de Segura y Luna,40,Cuesta Blanca,-9753370,1734150,379
12,Guerrero,28,Chilapa de Álvarez,74,Teomatatlán,-9907330,1734160,441
12,Guerrero,28,Chilapa de Álvarez,60,El Peral,-9915040,1734160,294
20,Oaxaca,205,San Juan Lalana,4,Arroyo de Piedra,-9550530,1734210,555
12,Guerrero,28,Chilapa de Álvarez,81,Tepozonalco,-9901500,1734210,593
27,Tabasco,17,Tenosique,44,José María Pino Suárez 1ra. Sección,-9127100,1734240,332
12,Guerrero,66,Tlapa de Comonfort,119,Colonia Filadelfia,-9832370,1734240,303
27,Tabasco,15,Tacotalpa,30,Lomas Alegres 2da. Sección (Castañal),-9236370,1734250,445
20,Oaxaca,468,Santiago Jocotepec,18,San Pedro Tepinapa,-9600310,1734250,496
12,Guerrero,57,Técpan de Galeana,9,Bajitos de la Laguna,-10045480,1734260,343
7,Chiapas,77,Salto de Agua,234,Chivalito 2da. Sección,-9225310,1734270,408
12,Guerrero,28,Chilapa de Álvarez,69,Santa Ana,-9913190,1734280,749
12,Guerrero,40,Leonardo Bravo,3,El Balzamar,-9948330,1734280,793
12,Guerrero,32,General Heliodoro Castillo,33,El Frío,-10008440,1734290,429
30,Veracruz de Ignacio de la Llave,142,San Juan Evangelista,59,Colonia Reforma Agraria,-9509130,1734300,483
12,Guerrero,65,Tlalixtaquilla de Maldonado,2,Ahuacatitlán (Aguacatitlán),-9825330,1734320,457
12,Guerrero,65,Tlalixtaquilla de Maldonado,1,Tlalixtaquilla,-9821590,1734340,2240
7,Chiapas,77,Salto de Agua,25,Chivalito 1ra. Sección,-9224330,1734360,300
27,Tabasco,12,Macuspana,77,Melchor Ocampo 1ra. Sección,-9229030,1734370,422
12,Guerrero,28,Chilapa de Álvarez,4,Acazacatla,-9910080,1734370,444
20,Oaxaca,549,Tezoatlán de Segura y Luna,11,San Juan Diquiyú,-9750310,1734380,613
12,Guerrero,65,Tlalixtaquilla de Maldonado,5,Mexquititlán,-9827300,1734380,322
12,Guerrero,28,Chilapa de Álvarez,34,Cuadrilla Nueva,-9912540,1734380,776
27,Tabasco,15,Tacotalpa,109,San Ramón,-9249020,1734390,662
12,Guerrero,28,Chilapa de Álvarez,39,Chautla (Chahutla),-9912100,1734400,341
12,Guerrero,29,Chilpancingo de los Bravo,436,Fraccionamiento Popular Norberto Flores Baños,-9930030,1734410,363
27,Tabasco,15,Tacotalpa,58,Santa Rosa 1ra. Sección,-9247570,1734420,957
30,Veracruz de Ignacio de la Llave,61,Las Choapas,43,Alto Uxpanapa (El Amate),-9405400,1734420,462
12,Guerrero,61,Tixtla de Guerrero,3,El Ahuejote,-9916410,1734420,416
27,Tabasco,12,Macuspana,134,Melchor Ocampo 2da. Sección,-9227080,1734440,569
27,Tabasco,1,Balancán,204,Vicente Lombardo Toledano,-9105300,1734460,409
12,Guerrero,28,Chilapa de Álvarez,59,El Paraíso,-9910510,1734460,458
12,Guerrero,28,Chilapa de Álvarez,31,Coaquimixco,-9914080,1734460,678
7,Chiapas,77,Salto de Agua,45,Lumija,-9222120,1734470,295
27,Tabasco,15,Tacotalpa,59,Santa Rosa 2da. Sección (Estación Poaná),-9245030,1734470,470
30,Veracruz de Ignacio de la Llave,108,Minatitlán,23,Adalberto Tejeda,-9413430,1734470,645
30,Veracruz de Ignacio de la Llave,130,Playa Vicente,52,Nuevo Arroyo del Tigre,-9532070,1734470,316
20,Oaxaca,549,Tezoatlán de Segura y Luna,12,San Martín del Río,-9747260,1734470,332
20,Oaxaca,376,Santa Cruz de Bravo,1,Santa Cruz de Bravo,-9813250,1734470,364
12,Guerrero,10,Atlixtac,28,Petatlán,-9859170,1734490,888
20,Oaxaca,190,San Juan Cotzocón,12,La Libertad,-9515120,1734510,386
30,Veracruz de Ignacio de la Llave,130,Playa Vicente,73,Nuevo San Martín,-9531290,1734510,1195
12,Guerrero,66,Tlapa de Comonfort,14,San Pedro Petlacala,-9840250,1734530,769
7,Chiapas,48,Juárez,34,El Triunfo 2da. Sección,-9316000,1734540,656
30,Veracruz de Ignacio de la Llave,142,San Juan Evangelista,68,Colonia Villa Alta,-9510460,1734560,678
12,Guerrero,32,General Heliodoro Castillo,124,Las Margaritas,-10003570,1734560,495
12,Guerrero,32,General Heliodoro Castillo,13,Campo Morado,-10010540,1734560,554
20,Oaxaca,205,San Juan Lalana,19,San Lorenzo,-9546380,1734590,1191
20,Oaxaca,81,San Agustín Atenango,2,San Francisco Paxtlahuaca,-9800530,1735000,368
20,Oaxaca,549,Tezoatlán de Segura y Luna,18,Yucuquimi de Ocampo,-9752560,1735010,2260
12,Guerrero,28,Chilapa de Álvarez,98,Trigomila,-9907360,1735020,666
20,Oaxaca,42,Ixtlán de Juárez,13,San Gaspar Yagalaxi,-9612370,1735030,442
12,Guerrero,32,General Heliodoro Castillo,42,Izotepec,-9957160,1735060,1232
27,Tabasco,15,Tacotalpa,80,Ceiba 2da. Sección (San Luis),-9250300,1735100,506
12,Guerrero,66,Tlapa de Comonfort,59,Tres Caminos,-9844270,1735100,437
12,Guerrero,61,Tixtla de Guerrero,21,Los Amates (Adolfo Cienfuegos),-9923010,1735100,388
27,Tabasco,1,Balancán,54,Paraíso (El Tinto),-9108350,1735120,509
12,Guerrero,28,Chilapa de Álvarez,11,Amate Amarillo,-9912160,1735120,903
20,Oaxaca,537,Silacayoápam,11,San Juan Huaxtepec,-9803360,1735130,436
27,Tabasco,1,Balancán,44,Mactún,-9117320,1735140,1055
27,Tabasco,17,Tenosique,12,Canitzán,-9121450,1735140,308
27,Tabasco,15,Tacotalpa,29,Lomas Alegres 1ra. Sección,-9239350,1735150,790
20,Oaxaca,336,San Pedro Yólox,1,San Pedro Yólox,-9633060,1735150,763
7,Chiapas,77,Salto de Agua,66,Pueblo Nuevo,-9222430,1735160,339
30,Veracruz de Ignacio de la Llave,70,Hidalgotitlán,4,Arroyo de la Palma,-9440260,1735160,495
20,Oaxaca,468,Santiago Jocotepec,19,Monte Negro,-9552290,1735170,1898
30,Veracruz de Ignacio de la Llave,142,San Juan Evangelista,69,Ejido Villa Guerrero Melchor Ocampo,-9513100,1735190,715
20,Oaxaca,405,Villa de Chilapa de Díaz,1,Villa de Chilapa de Díaz,-9737550,1735200,1337
12,Guerrero,28,Chilapa de Álvarez,46,Lamazintla,-9906260,1735200,384
12,Guerrero,48,Petatlán,114,El Mameyal,-10059450,1735210,515
